topic,word,weight
97,tad,0.06397856869561047
97,transportation,0.06397856869561047
98,gaap,0.30190347727980144
98,eps,0.27231896744619255
98,beats,0.18435619542576615
98,revenue,0.11083122650900963
98,non,0.10244207028881155
98,fy25,0.07594986745233455
98,fy26,0.060680306174410906
98,76,0.05063324496822304
98,reaffirms,0.04430230228921537
98,20,0.04250025071446728
99,soccer,0.11184145332791696
99,hosts,0.06397856869561047
99,schools,0.06397856869561047
99,blueprint,0.06397856869561047
99,ambassador,0.06397856869561047
99,olympic,0.059260883807758014
99,americas,0.05800126964733957
99,initiative,0.0512273816161738
99,beijing,0.049448841577153485
99,open,0.0484003952013269
100,coupon,0.11953055324421127
100,notes,0.11523454188100742
100,tender,0.1109127122958541
100,certain,0.09693578901646317
100,offers,0.09597130346236805
100,nestlé,0.09500260435431207
100,etracs,0.09500260435431207
100,note,0.08402980117621141
100,outstanding,0.08212389615342863
100,declares,0.0813509934331467
101,epstein,0.4559698356313454
101,jeffrey,0.246626097366053
101,ties,0.16805960235242282
101,lawyer,0.15937407099228168
101,testify,0.09116946039124493
101,ruemmler,0.08444675942605517
101,kathy,0.08444675942605517
101,sued,0.07299901880304767
101,settle,0.06827376214043208
101,house,0.061654037352491385
102,xrp,0.5239555509253515
102,ripple,0.19715753698263697
102,holder,0.09271470548262196
102,ledger,0.08587806043327645
102,cryptocurrency,0.08103766321641442
102,means,0.0527714459188199
102,hasn,0.05221362137029726
102,dominated,0.05221362137029726
102,flip,0.05221362137029726
102,recasts,0.05221362137029726
103,dbk,0.2765993488204853
103,xtra,0.263194390519004
103,sehk,0.12048310965958603
103,recent,0.07866645678776209
103,1398,0.07451184655240162
103,lpl,0.07031209014365368
103,valuation,0.06900093007069306
103,wave,0.06217464639480328
103,evaluating,0.05325381274174937
103,movements,0.0453029950124638
104,asian,0.2711283837252434
104,receipts,0.20946260911984643
104,equities,0.19486981744001808
104,depositary,0.19033941543480537
104,traded,0.1867769067731302
104,american,0.17255896236308732
104,trading,0.15429998670045314
104,thursday,0.08542740536320464
104,tuesday,0.06603547979700441
104,trend,0.052397723792682795
105,outpacing,0.270094004072039
105,finance,0.2578056240610975
105,peers,0.24390608183403184
105,lagging,0.15762270757478408
105,year,0.14108081873170863
105,aval,0.12022346425219113
105,acnb,0.12022346425219113
105,underperforming,0.09292035065596975
105,outperforming,0.08748834146625015
105,undervalued,0.07387235268238365
106,analysts,0.1543860015596967
106,wall,0.13334229947784174
106,street,0.13062052164723517
106,target,0.12680382929916806
106,price,0.10021631806908071
106,johnson,0.05845767123478788
106,thinks,0.05562461089445928
106,fastenal,0.05265989163841946
106,bio,0.05265989163841946
106,techne,0.05265989163841946
107,series,0.2396041460723769
107,preferred,0.23313805378554003
107,redeem,0.16102934612418132
107,nvcc,0.14068393063397258
107,redemption,0.13846977605641989
107,cumulative,0.11621065896243758
107,350,0.10172813042060533
107,shares,0.09779222659326968
107,non,0.08088806495617745
107,announces,0.07288569192575166
108,branches,0.5204003558836008
108,44,0.1838206936889836
108,seven,0.17307476246584266
108,shut,0.14870128761056595
108,community,0.1378655202667377
108,shutter,0.11891668746684121
108,locations,0.11891668746684121
108,close,0.09755622561379736
108,closing,0.08226499204170132
108,18,0.07715666942320284
109,big,0.08876125867864884
109,earnings,0.07186031400490901
109,falling,0.07007758581330113
109,banks,0.06219788721930381
109,bank,0.06192888647460121
109,regional,0.0612235624055251
109,prove,0.05704821594162108
109,punished,0.05704821594162108
109,helped,0.05064970021735829
109,leg,0.05064970021735829
110,apple,0.2766740279996196
110,qualcomm,0.24452271103251969
110,iphone,0.13694069096117056
110,foldable,0.09856157880134588
110,memory,0.06274351720271959
110,oreal,0.05550637226752322
110,lukewarm,0.05550637226752322
110,iphones,0.05550637226752322
110,device,0.05550637226752322
110,battleground,0.05550637226752322
111,taiwan,0.286140794686491
111,president,0.12213477740125324
111,trip,0.08537896660300805
111,vice,0.08537896660300805
111,europe,0.0659960689443795
111,berlin,0.055010779657991754
111,1980s,0.055010779657991754
111,defiance,0.055010779657991754
111,outreach,0.055010779657991754
111,parliament,0.055010779657991754
112,rayonier,0.5070295419239045
112,potlatchdeltic,0.15510629282336663
112,ryn,0.15510629282336663
112,merger,0.13080722042811016
112,special,0.0893865536363849
112,announce,0.0697913013721447
112,equals,0.0628694624662763
112,timberland,0.0628694624662763
112,potlatch,0.0628694624662763
112,stockholder,0.0628694624662763
113,transactions,0.30500995881359877
113,declaration,0.2365118521198913
113,programme,0.22533587581561165
113,buyback,0.16836971576960275
113,december,0.12416855053567559
113,share,0.11751736320725306
113,framework,0.11205989366644806
113,executed,0.11205989366644806
113,regarding,0.10687905047009427
113,2025,0.10331359022550213
114,shriram,0.21899705640914302
114,india,0.21862440108951223
114,stake,0.11308815492368954
114,nippon,0.10949852820457151
114,talks,0.10536046661461906
114,finance,0.08145941593597178
114,times,0.07299901880304767
114,japan,0.06374162888273938
114,exclusive,0.061654037352491385
114,acquire,0.061654037352491385
115,coverage,0.2940292028015928
115,initiates,0.18183217174492097
115,mara,0.10940335246949393
115,balanced,0.09120345640114712
115,aerospace,0.09120345640114712
115,resumes,0.08759882256365721
115,ge,0.08455751909693246
115,starts,0.07398484482298966
115,sfm,0.06161207321695077
115,reits,0.06161207321695077
116,know,0.24398959690239705
116,ripe,0.1608872830433734
116,week,0.15550068705674347
116,weeks,0.14062418028730736
116,12,0.10962823454947061
116,turnaround,0.10650762548349874
116,goldman,0.1020068181180969
116,looks,0.10058158138926737
116,16,0.09885858961907223
116,unconfirmed,0.0906059900249276
117,industry,0.19339963757537817
117,foreign,0.1572309778039122
117,regional,0.15200332735164854
117,invest,0.11400249551373641
117,prospects,0.10889700274015515
117,major,0.10474558629779715
117,favorable,0.10068830179730713
117,banks,0.09265340440944568
117,international,0.07799183098185485
117,remain,0.07157506457954883
118,polish,0.21139379774233116
118,erste,0.21139379774233116
118,stake,0.11308815492368954
118,poland,0.09729237441392875
118,austria,0.09116946039124493
118,unit,0.09100097026069952
118,revolut,0.08444675942605517
118,klarna,0.07299901880304767
118,featuring,0.07046459924744372
118,later,0.06827376214043208
119,validea,0.39101430775487545
119,daily,0.3584959032647142
119,upgrade,0.2947180849081177
119,strategy,0.23136263369045285
119,lynch,0.1932276618668371
119,peter,0.18559072577046018
119,neff,0.16207532643282885
119,john,0.1545821294934697
119,report,0.1267515672492813
119,zweig,0.09271470548262196
120,pick,0.3860214969964317
120,choice,0.35895760256054543
120,looking,0.3066420171125626
120,great,0.2904436343908052
120,momentum,0.2761901952640647
120,indicator,0.08001567950253347
120,intu,0.08001567950253347
120,require,0.07104113796720385
120,additions,0.07104113796720385
120,intuit,0.0658026696826404
121,strong,0.17853285522324425
121,new,0.1256981428614996
121,buy,0.11811685151149302
121,23rd,0.11661517389679149
121,27th,0.11661517389679149
121,february,0.11390909667842831
121,oct,0.10311892572796642
121,stocks,0.0816606133314857
121,igc,0.07513667465481802
121,hmy,0.07513667465481802
122,palantir,0.3716695334408762
122,got,0.1595424888621367
122,just,0.10165718687976015
122,news,0.08791192647534778
122,madness,0.058124597374481855
122,fantastic,0.058124597374481855
122,mere,0.058124597374481855
122,metric,0.058124597374481855
122,peanuts,0.058124597374481855
122,navy,0.058124597374481855
123,tsm,0.10245475992360965
123,nvda,0.08530113292959388
123,pre,0.08285705857921942
123,slb,0.07814525176392423
123,january,0.07568368794555465
123,snow,0.07238293665090444
123,jnj,0.06257058754546943
123,dell,0.060398227926380325
123,report,0.057525711290058436
123,december,0.05676276595916598
124,upgraded,0.4056411480719643
124,buy,0.16992248813934083
124,know,0.1455376542926579
124,strong,0.13829670566550903
124,mean,0.11600253929467914
124,royal,0.11600253929467914
124,zegna,0.10809135652096626
124,rationale,0.10809135652096626
124,cfra,0.09596785304341571
124,does,0.085026753918484
125,apollo,0.40630975452298107
125,private,0.15951795969707264
125,wrong,0.13009726123315427
125,rowan,0.1003327834765012
125,shakeout,0.1003327834765012
125,valuations,0.06895574662873143
125,zito,0.06100205269005027
125,arrogance,0.06100205269005027
125,evergreen,0.06100205269005027
125,eltifs,0.06100205269005027
126,sale,0.20257965666058403
126,amazon,0.18595462758947315
126,bond,0.14875197692655717
126,art,0.12980607184938198
126,draws,0.12339748806255199
126,billion,0.08613946634680072
126,demand,0.07122315854164382
126,236,0.06696964480103344
126,convertible,0.06696964480103344
126,buildout,0.06696964480103344
127,dei,0.43621105057408427
127,criteria,0.32849558461371453
127,board,0.20864804019897912
127,diversity,0.12667013913908276
127,scraps,0.10949852820457151
127,wsj,0.10949852820457151
127,drop,0.09399364808926379
127,rules,0.07783788273025936
127,evaluations,0.07701509152118846
127,boards,0.07701509152118846
128,natwest,0.3733720660763533
128,nwg,0.09838457408860796
128,pension,0.09838457408860796
128,evelyn,0.08504740054724
128,uk,0.08317725084304499
128,lloyds,0.08209467873488588
128,manager,0.07182994643008704
128,rejected,0.059817546812573556
128,shedding,0.059817546812573556
128,shackles,0.059817546812573556
129,geowealth,0.2078792230334109
129,42,0.1543133388464057
129,banamex,0.1378655202667377
129,stake,0.12292190752574948
129,dixon,0.11891668746684121
129,buys,0.1180845412969225
129,mitchell,0.11014794707746327
129,5m,0.0991341917403773
129,counsel,0.09521611148223609
129,million,0.07766270580400654
130,robinhood,0.38163513908250873
130,hood,0.19613646537881102
130,argus,0.06624954109349546
130,beneficiary,0.06624954109349546
130,gopuff,0.06624954109349546
130,environment,0.06624954109349546
130,told,0.06624954109349546
130,rvi,0.06624954109349546
130,tradepmr,0.06624954109349546
130,referral,0.058819006704028995
131,webster,0.46240528014368537
131,12,0.17256296179083336
131,banco,0.1454762942272207
131,acquire,0.10275672892081897
131,mix,0.10275672892081897
131,deal,0.09744550784695599
131,800s,0.08557232391243162
131,737,0.08557232391243162
131,outcomes,0.08557232391243162
131,aelf,0.08557232391243162
132,oil,0.1794304492290665
132,issued,0.12667013913908276
132,shock,0.08265180924745891
132,worlds,0.07701509152118846
132,kuwait,0.07701509152118846
132,bbl,0.0683770952934337
132,petroleum,0.0683770952934337
132,rages,0.06333506956954138
132,stand,0.05976527662210564
132,pro,0.05976527662210564
133,transparency,0.43268690616460664
133,notification,0.43268690616460664
133,umicore,0.4157584460668218
133,notifications,0.3965367669615092
133,galapagos,0.23783337493368242
133,participation,0.19043222296447218
133,receives,0.17307476246584266
133,project,0.1373049164984565
133,fenn,0.13393928960206689
133,shareholding,0.13393928960206689
134,lawsuit,0.19141410219563926
134,harassment,0.16094727600202433
134,culture,0.14921915134752786
134,arbitration,0.12870982643469872
134,vesttoo,0.12870982643469872
134,sexual,0.11921895448384259
134,claims,0.09947943423168525
134,lure,0.07248479201994208
134,guilty,0.07248479201994208
134,9m,0.07248479201994208
135,ended,0.17624688912084213
135,consolidated,0.17273200791693102
135,summary,0.15546043704740986
135,quarter,0.10691521056198831
135,reports,0.10635239641486315
135,months,0.10614256735944456
135,form,0.09310058473695285
135,results,0.09040277123669908
135,2025,0.08452930109359265
135,31,0.08230134696452175
136,powell,0.3636807289100263
136,fed,0.16151397329174766
136,sept,0.14395177956512356
136,rate,0.08558043620499037
136,gut,0.0810685173907247
136,punch,0.0810685173907247
136,succeed,0.0810685173907247
136,struggles,0.0810685173907247
136,nominates,0.0810685173907247
136,grilling,0.0810685173907247
